Date,Low,Open,Volume,High,Close,Adjusted Close
2021-01-04,374.80999755859375,377.4299926757813,3322200,381.5499877929687,380.1499938964844,374.7638244628906
2021-01-05,375.25,378.8599853515625,2748400,380.2099914550781,375.739990234375,370.4162902832031
2021-01-06,369.6499938964844,373.8200073242187,2661400,375.7999877929687,370.0199890136719,364.77728271484375
2021-01-07,366.7900085449219,371.010009765625,2849500,371.6499938964844,367.9200134277344,362.7071228027344
2021-01-08,364.2900085449219,368.1199951171875,2599700,370.260009765625,369.94000244140625,364.698486328125
2021-01-11,363.8599853515625,368.5799865722656,2562500,371.0,364.010009765625,358.85247802734375
2021-01-12,360.25,364.0,2387600,365.0700073242187,364.2000122070313,359.0397644042969
2021-01-13,363.0,364.3699951171875,1968800,368.739990234375,366.9500122070313,361.7507934570313
2021-01-14,361.55999755859375,366.0,2363900,366.5,362.3500061035156,357.2160339355469
2021-01-15,360.7999877929687,361.05999755859375,2340400,364.9100036621094,362.1600036621094,357.0286865234375
2021-01-19,352.44000244140625,362.3599853515625,4533800,362.9500122070313,354.4700012207031,349.4476623535156
2021-01-20,353.4100036621094,354.3900146484375,2767200,361.8999938964844,361.2999877929687,356.1808166503906
2021-01-21,359.94000244140625,361.2999877929687,2121600,363.989990234375,362.7999877929687,357.65960693359375
2021-01-22,359.8500061035156,363.2000122070313,1960300,364.6300048828125,362.2999877929687,357.166748046875
2021-01-25,356.82000732421875,360.8599853515625,2735900,361.9599914550781,361.8800048828125,356.752685546875
2021-01-26,358.8800048828125,360.20001220703125,1807000,365.8999938964844,364.9800109863281,359.8087463378906
2021-01-27,354.8500061035156,362.989990234375,3120800,365.7999877929687,356.3900146484375,351.3404541015625
2021-01-28,356.07000732421875,356.8500061035156,2251100,361.6099853515625,357.05999755859375,352.00091552734375
2021-01-29,351.8800048828125,354.75,2598700,356.2900085449219,352.42999267578125,347.4365234375
2021-02-01,349.2099914550781,351.2099914550781,2371200,352.7900085449219,350.5199890136719,345.5536193847656
2021-02-02,350.7200012207031,351.760009765625,1905000,357.70001220703125,355.5799865722656,350.5418701171875
2021-02-03,353.2099914550781,356.2300109863281,1759800,357.5299987792969,355.2099914550781,350.17718505859375
2021-02-04,353.8500061035156,356.7099914550781,3411600,358.3800048828125,355.8500061035156,351.50079345703125
2021-02-05,354.1000061035156,356.54998779296875,2165600,356.8500061035156,355.1700134277344,350.8291320800781
2021-02-08,355.57000732421875,356.57000732421875,2520700,360.0400085449219,359.8299865722656,355.43212890625
2021-02-09,358.29998779296875,360.0400085449219,2154000,361.6700134277344,359.55999755859375,355.1654357910156
2021-02-10,355.1199951171875,361.0,2162400,361.0,356.1199951171875,351.7674865722656
2021-02-11,351.3900146484375,355.7300109863281,2088400,356.5,352.20001220703125,347.8954162597656
2021-02-12,350.1000061035156,351.989990234375,2096600,352.9800109863281,352.75,348.43865966796875
2021-02-16,352.0400085449219,353.0799865722656,1829000,355.3599853515625,354.0,349.6733703613281
2021-02-17,351.9100036621094,353.1099853515625,2143000,358.1700134277344,358.0400085449219,353.66400146484375
2021-02-18,352.2799987792969,352.2799987792969,1914900,358.20001220703125,356.9200134277344,352.55767822265625
2021-02-19,354.5799865722656,356.69000244140625,1839400,357.92999267578125,354.7699890136719,350.4339599609375
2021-02-22,348.82000732421875,352.75,2215600,353.2900085449219,350.2099914550781,345.9297180175781
2021-02-23,342.0299987792969,349.79998779296875,3692600,351.0,342.1499938964844,337.9682312011719
2021-02-24,337.8900146484375,341.7900085449219,3305800,342.5,340.70001220703125,336.5359191894531
