Date,Low,Open,Volume,High,Close,Adjusted Close
2021-01-04,214.80999755859375,222.52999877929688,37130100,223.0,217.69000244140625,216.68942260742188
2021-01-05,215.6999969482422,217.2599945068359,23823000,218.52000427246097,217.8999938964844,216.8984375
2021-01-06,211.94000244140625,212.1699981689453,35930700,216.4900054931641,212.25,211.2744140625
2021-01-07,213.7100067138672,214.0399932861328,27694500,219.33999633789065,218.2899932861328,217.28665161132812
2021-01-08,217.02999877929688,218.67999267578125,22956200,220.5800018310547,219.6199951171875,218.6105499267578
2021-01-11,216.72999572753903,218.47000122070312,23031300,218.91000366210935,217.4900054931641,216.49034118652344
2021-01-12,213.32000732421875,216.5,23249300,217.1000061035156,214.92999267578125,213.9420928955078
2021-01-13,213.92999267578125,214.02000427246097,20087100,216.7599945068359,216.33999633789065,215.3456268310547
2021-01-14,212.7400054931641,215.91000366210935,29480800,217.4600067138672,213.02000427246097,212.04087829589844
2021-01-15,212.02999877929688,213.52000427246097,31746500,214.5099945068359,212.6499938964844,211.67257690429688
2021-01-19,212.6300048828125,213.75,30480900,216.97999572753903,216.44000244140625,215.44517517089844
2021-01-20,217.2899932861328,217.6999969482422,37777300,225.7899932861328,224.33999633789065,223.3088531494141
2021-01-21,222.4199981689453,224.6999969482422,30709400,226.3000030517578,224.97000122070312,223.9359588623047
2021-01-22,225.8000030517578,227.0800018310547,30172700,230.07000732421875,225.9499969482422,224.9114532470703
2021-01-25,224.22000122070312,229.1199951171875,33152100,229.77999877929688,229.52999877929688,228.47499084472656
2021-01-26,230.0800018310547,231.86000061035156,49169600,234.17999267578125,232.3300018310547,231.2621307373047
2021-01-27,230.13999938964844,238.0,69870600,240.44000244140625,232.8999938964844,231.8295135498047
2021-01-28,235.08999633789065,235.61000061035156,49111200,242.63999938964844,238.92999267578125,237.831787109375
2021-01-29,231.3500061035156,235.9900054931641,42503100,238.02000427246097,231.9600067138672,230.8938446044922
2021-02-01,232.42999267578125,235.05999755859375,33314200,242.5,239.6499938964844,238.54847717285156
2021-02-02,238.69000244140625,241.3000030517578,25916300,242.30999755859375,239.5099945068359,238.40911865234375
2021-02-03,239.2599945068359,239.57000732421875,27158100,245.08999633789065,243.0,241.88308715820312
2021-02-04,240.3699951171875,242.66000366210935,25296100,243.2400054931641,242.0099945068359,240.8976287841797
2021-02-05,240.4199981689453,242.22999572753903,18054800,243.27999877929688,242.1999969482422,241.08676147460935
2021-02-08,240.80999755859375,243.1499938964844,22211900,243.67999267578125,242.47000122070312,241.35552978515625
2021-02-09,241.3800048828125,241.8699951171875,23565000,244.7599945068359,243.77000427246097,242.6495361328125
2021-02-10,240.88999938964844,245.0,22186700,245.9199981689453,242.82000732421875,241.70391845703125
2021-02-11,242.1499938964844,244.77999877929688,15751100,245.1499938964844,244.4900054931641,243.36624145507812
2021-02-12,242.72999572753903,243.92999267578125,16561100,245.3000030517578,244.9900054931641,243.8639373779297
2021-02-16,242.9199981689453,245.02999877929688,26728500,246.1300048828125,243.6999969482422,242.57986450195312
2021-02-17,240.94000244140625,241.32000732421875,21653500,244.30999755859375,244.1999969482422,243.63742065429688
2021-02-18,240.86000061035156,241.8000030517578,16925600,243.92999267578125,243.7899932861328,243.2283477783203
2021-02-19,240.17999267578125,243.75,25262600,243.86000061035156,240.97000122070312,240.41485595703125
2021-02-22,232.3999938964844,237.4199981689453,36446900,237.92999267578125,234.5099945068359,233.96974182128903
2021-02-23,228.72999572753903,230.3300018310547,30228700,234.8300018310547,233.27000427246097,232.73260498046875
2021-02-24,229.0,230.0099945068359,26339700,235.1999969482422,234.5500030517578,234.00965881347656
2021-02-25,227.8800048828125,232.0800018310547,39542200,234.58999633789065,228.9900054931641,228.46246337890625
2021-02-26,229.5399932861328,231.52999877929688,37819200,235.3699951171875,232.3800048828125,231.8446502685547
2021-03-01,233.1499938964844,235.8999938964844,25324000,237.47000122070312,236.94000244140625,236.39414978027344
2021-03-02,233.4499969482422,237.0099945068359,22812500,237.3000030517578,233.8699951171875,233.33120727539065
2021-03-03,227.2599945068359,232.16000366210935,34029500,233.5800018310547,227.55999755859375,227.03575134277344
2021-03-04,224.2599945068359,226.7400054931641,44727800,232.4900054931641,226.72999572753903,226.20765686035156
2021-03-05,226.4600067138672,229.52000427246097,41872800,233.27000427246097,231.6000061035156,231.0664520263672
2021-03-08,227.1300048828125,231.3699951171875,35267400,233.3699951171875,227.38999938964844,226.86614990234375
2021-03-09,231.6699981689453,232.8800048828125,33080500,235.3800048828125,233.77999877929688,233.24142456054688
2021-03-10,232.0399932861328,237.0,29746800,237.0,232.4199981689453,231.88455200195312
2021-03-11,234.30999755859375,234.9600067138672,29907600,239.1699981689453,237.1300048828125,236.58370971679688
2021-03-12,233.22999572753903,234.0099945068359,22653700,235.82000732421875,235.75,235.20687866210935
2021-03-15,231.80999755859375,234.9600067138672,26034900,235.19000244140625,234.80999755859375,234.26904296875
2021-03-16,235.94000244140625,236.27999877929688,28092200,240.05999755859375,237.7100067138672,237.1623687744141
2021-03-17,233.22999572753903,236.1499938964844,29562100,238.5500030517578,237.0399932861328,236.4939117431641
2021-03-18,230.3300018310547,232.55999755859375,34833000,234.19000244140625,230.72000122070312,230.1884765625
2021-03-19,229.3500061035156,231.02000427246097,46430700,232.47000122070312,230.3500061035156,229.8193359375
2021-03-22,230.13999938964844,230.27000427246097,30127000,236.8999938964844,235.9900054931641,235.4463348388672
2021-03-23,237.07000732421875,237.4900054931641,31638400,241.0500030517578,237.5800018310547,237.0326690673828
2021-03-24,235.32000732421875,237.8500061035156,25620100,238.0,235.4600067138672,234.9175567626953
2021-03-25,231.57000732421875,235.3000030517578,34061900,236.94000244140625,232.33999633789065,231.8047332763672
2021-03-26,231.5500030517578,231.5500030517578,25479900,236.7100067138672,236.47999572753903,235.93519592285156
2021-03-29,231.8800048828125,236.58999633789065,25227500,236.8000030517578,235.2400054931641,234.69805908203125
2021-03-30,231.1000061035156,233.52999877929688,24792000,233.8500061035156,231.8500061035156,231.3158721923828
2021-03-31,232.38999938964844,232.91000366210935,43623500,239.1000061035156,235.77000427246097,235.22683715820312
2021-04-01,238.0500030517578,238.47000122070312,30338000,242.83999633789065,242.3500061035156,241.79168701171875
2021-04-05,242.6999969482422,242.7599945068359,36910600,249.9600067138672,249.07000732421875,248.49620056152344
2021-04-06,246.8800048828125,247.61000061035156,22931900,249.3999938964844,247.86000061035156,247.2889862060547
2021-04-07,247.19000244140625,247.80999755859375,22719800,250.92999267578125,249.8999938964844,249.32427978515625
2021-04-08,252.0,252.77000427246097,23625200,254.13999938964844,253.25,252.66656494140625
2021-04-09,252.44000244140625,252.8699951171875,24326800,255.9900054931641,255.8500061035156,255.26058959960935
2021-04-12,254.6199951171875,254.7100067138672,27148700,257.6700134277344,255.91000366210935,255.32044982910156
2021-04-13,256.8299865722656,257.260009765625,23837500,259.19000244140625,258.489990234375,257.8945007324219
2021-04-14,255.16000366210935,257.4800109863281,23070900,258.8299865722656,255.58999633789065,255.0011749267578
2021-04-15,257.7300109863281,257.92999267578125,25627500,259.92999267578125,259.5,258.90216064453125
2021-04-16,257.6000061035156,259.4700012207031,24878600,261.0,260.739990234375,260.1393127441406
2021-04-19,257.82000732421875,260.19000244140625,23209300,261.4800109863281,258.739990234375,258.1439208984375
2021-04-20,256.8399963378906,257.82000732421875,19722900,260.20001220703125,258.260009765625,257.6650390625
2021-04-21,257.25,258.94000244140625,24030400,260.67999267578125,260.5799865722656,259.97967529296875
2021-04-22,255.63999938964844,260.2099914550781,25606200,261.7799987792969,257.1700134277344,256.5775451660156
2021-04-23,257.2699890136719,257.8800048828125,21462600,261.510009765625,261.1499938964844,260.5483703613281
2021-04-26,260.1700134277344,261.6600036621094,19763300,262.44000244140625,261.54998779296875,260.94744873046875
2021-04-27,260.1199951171875,261.5799865722656,31014200,263.19000244140625,261.9700012207031,261.3664855957031
2021-04-28,252.9499969482422,256.0799865722656,46903100,256.5400085449219,254.55999755859375,253.9735412597656
