Date,Low,Open,Volume,High,Close,Adjusted Close
2021-01-04,476.2799987792969,500.2999877929687,3612900,500.7900085449219,485.3399963378906,485.3399963378906
2021-01-05,479.2000122070313,485.8800048828125,2010100,486.0799865722656,485.69000244140625,485.69000244140625
2021-01-06,466.0,474.1000061035156,4156600,475.8699951171875,466.30999755859375,466.30999755859375
2021-01-07,468.25,471.0,2901200,479.6400146484375,477.739990234375,477.739990234375
2021-01-08,477.2099914550781,480.0,2266100,485.5400085449219,485.1000061035156,485.1000061035156
2021-01-11,471.2999877929687,481.989990234375,2382400,482.5899963378906,474.239990234375,474.239990234375
2021-01-12,464.0,474.4100036621094,2964900,475.0,471.6499938964844,471.6499938964844
2021-01-13,469.2999877929687,472.0,2105900,477.8500061035156,472.0499877929687,472.0499877929687
2021-01-14,462.2000122070313,472.4100036621094,3508300,473.5499877929687,463.2699890136719,463.2699890136719
2021-01-15,457.489990234375,462.5,3200400,467.8800048828125,458.0799865722656,458.0799865722656
2021-01-19,453.3399963378906,461.1700134277344,4419200,461.5899963378906,456.5,456.5
2021-01-20,458.7699890136719,462.7300109863281,3859000,472.3900146484375,469.7300109863281,469.7300109863281
2021-01-21,466.1000061035156,470.260009765625,2768700,474.69000244140625,472.0199890136719,472.0199890136719
2021-01-22,470.6099853515625,472.5,2534300,476.3500061035156,472.44000244140625,472.44000244140625
2021-01-25,463.9800109863281,474.510009765625,2697400,477.7000122070313,473.44000244140625,473.44000244140625
2021-01-26,467.760009765625,473.7300109863281,2363100,477.2200012207031,476.2799987792969,476.2799987792969
2021-01-27,455.0700073242187,470.989990234375,3586400,473.6700134277344,460.0,460.0
2021-01-28,459.0700073242187,459.0700073242187,3000700,475.0199890136719,465.6700134277344,465.6700134277344
2021-01-29,455.1099853515625,462.1700134277344,3061100,465.0,458.7699890136719,458.7699890136719
2021-02-01,459.8200073242187,462.2799987792969,2554800,474.7999877929687,470.0,470.0
2021-02-02,472.5499877929687,473.6499938964844,3022000,487.3699951171875,484.9299926757813,484.9299926757813
2021-02-03,479.1700134277344,487.0899963378906,2146900,488.8500061035156,481.9200134277344,481.9200134277344
2021-02-04,481.9200134277344,484.2200012207031,2005100,489.8800048828125,489.3800048828125,489.3800048828125
2021-02-05,488.0,490.9200134277344,1675000,495.1000061035156,492.1199951171875,492.1199951171875
2021-02-08,489.2099914550781,494.260009765625,1727000,497.8599853515625,493.760009765625,493.760009765625
2021-02-09,492.010009765625,495.0,1571500,497.9500122070313,496.0499877929687,496.0499877929687
2021-02-10,490.2699890136719,499.1700134277344,1764500,499.989990234375,492.6700134277344,492.6700134277344
2021-02-11,491.0799865722656,494.5299987792969,1609800,497.0,496.6199951171875,496.6199951171875
2021-02-12,491.760009765625,495.1600036621094,1450600,499.3599853515625,498.8399963378906,498.8399963378906
2021-02-16,497.6000061035156,500.0299987792969,1845900,506.510009765625,501.6400146484375,501.6400146484375
2021-02-17,485.510009765625,495.4100036621094,2112000,495.5499877929687,491.2300109863281,491.2300109863281
2021-02-18,480.0,486.3200073242187,1803200,489.7999877929687,488.3699951171875,488.3699951171875
2021-02-19,476.1000061035156,487.1600036621094,2720700,488.6499938964844,479.1199951171875,479.1199951171875
2021-02-22,466.6600036621094,470.4800109863281,2510500,472.1000061035156,467.3299865722656,467.3299865722656
2021-02-23,450.1199951171875,461.0199890136719,4164300,471.44000244140625,467.7999877929687,467.7999877929687
2021-02-24,460.2900085449219,463.489990234375,3390600,477.3500061035156,476.6199951171875,476.6199951171875
2021-02-25,456.010009765625,471.239990234375,3252500,476.30999755859375,459.1600036621094,459.1600036621094
2021-02-26,456.010009765625,462.7999877929687,3154500,467.3200073242187,459.6700134277344,459.6700134277344
2021-03-01,462.6499938964844,465.6799926757813,2358600,470.5,469.5700073242187,469.5700073242187
2021-03-02,463.4599914550781,473.0299987792969,2211000,473.7999877929687,466.5899963378906,466.5899963378906
2021-03-03,448.0899963378906,463.2200012207031,2808100,464.6799926757813,448.4500122070313,448.4500122070313
2021-03-04,437.6300048828125,446.4500122070313,4486400,457.5299987792969,439.05999755859375,439.05999755859375
2021-03-05,423.7099914550781,444.8800048828125,4615000,444.9500122070313,440.8299865722656,440.8299865722656
2021-03-08,420.7799987792969,439.760009765625,3885100,440.989990234375,421.2000122070313,421.2000122070313
2021-03-09,436.0,437.8399963378906,3926400,442.75,439.1799926757813,439.1799926757813
2021-03-10,436.8200073242187,445.7300109863281,2747300,448.4599914550781,437.010009765625,437.010009765625
2021-03-11,447.30999755859375,448.1400146484375,2762200,454.0700073242187,451.05999755859375,451.05999755859375
2021-03-12,438.6000061035156,443.4500122070313,2183100,445.8900146484375,444.2999877929687,444.2999877929687
2021-03-15,437.7699890136719,444.3999938964844,2508400,447.7900085449219,447.5899963378906,447.5899963378906
2021-03-16,449.6700134277344,452.010009765625,2618800,457.4100036621094,450.5400085449219,450.5400085449219
2021-03-17,441.0199890136719,445.44000244140625,2502700,453.94000244140625,451.010009765625,451.010009765625
2021-03-18,438.5,443.1600036621094,2931200,446.8599853515625,439.1799926757813,439.1799926757813
2021-03-19,438.1400146484375,439.1799926757813,3923800,444.5,441.5,441.5
2021-03-22,444.8599853515625,444.8599853515625,2944300,457.8200073242187,452.4100036621094,452.4100036621094
2021-03-23,456.4100036621094,457.3500061035156,5317000,466.8800048828125,460.2000122070313,460.2000122070313
2021-03-24,448.3399963378906,464.760009765625,5214100,465.6099853515625,451.510009765625,451.510009765625
2021-03-25,445.4100036621094,448.3299865722656,3201500,456.8699951171875,450.989990234375,450.989990234375
2021-03-26,449.0499877929687,450.25,3615900,469.7699890136719,469.0899963378906,469.0899963378906
2021-03-29,462.5,469.0299987792969,3141900,472.0,469.3200073242187,469.3200073242187
2021-03-30,461.5,462.5799865722656,2436300,469.0899963378906,465.4599914550781,465.4599914550781
2021-03-31,468.7000122070313,469.7000122070313,3155900,482.4100036621094,475.3699951171875,475.3699951171875
2021-04-01,480.7099914550781,483.1199951171875,2664700,487.0400085449219,483.3399963378906,483.3399963378906
2021-04-05,480.5,483.69000244140625,2982500,495.510009765625,491.6199951171875,491.6199951171875
2021-04-06,487.5700073242187,492.3200073242187,1878300,495.5899963378906,491.3399963378906,491.3399963378906
2021-04-07,487.8900146484375,492.9800109863281,1576800,494.8500061035156,493.4100036621094,493.4100036621094
2021-04-08,498.1400146484375,500.1600036621094,2026000,504.6000061035156,499.8399963378906,499.8399963378906
2021-04-09,492.6000061035156,498.3699951171875,1886900,504.44000244140625,504.0400085449219,504.0400085449219
2021-04-12,498.44000244140625,499.2900085449219,1584600,506.94000244140625,506.0299987792969,506.0299987792969
2021-04-13,506.7799987792969,506.8500061035156,2195400,517.260009765625,514.8599853515625,514.8599853515625
2021-04-14,509.1300048828125,514.0,1956400,517.780029296875,510.6300048828125,510.6300048828125
2021-04-15,515.0999755859375,515.6699829101562,2122300,524.5900268554688,523.25,523.25
2021-04-16,518.5499877929688,524.2100219726562,2031600,525.4400024414062,525.0800170898438,525.0800170898438
2021-04-19,514.4400024414062,523.1300048828125,1917700,524.0,516.1699829101562,516.1699829101562
2021-04-20,510.6000061035156,515.2899780273438,1677500,517.2899780273438,514.2100219726562,514.2100219726562
2021-04-21,509.5499877929687,515.02001953125,1678100,515.47998046875,512.3400268554688,512.3400268554688
2021-04-22,504.05999755859375,508.0799865722656,2084600,512.77001953125,507.2900085449219,507.2900085449219
2021-04-23,508.3999938964844,508.7900085449219,2257500,517.5,515.8400268554688,515.8400268554688
2021-04-26,510.25,513.5700073242188,1387500,516.3099975585938,515.7000122070312,515.7000122070312
2021-04-27,511.3500061035156,518.0,1944000,519.1599731445312,517.3200073242188,517.3200073242188
2021-04-28,510.0199890136719,515.239990234375,1472200,519.1300048828125,515.47998046875,515.47998046875
2021-04-29,510.6199951171875,518.1099853515625,1592500,520.4500122070312,516.0900268554688,516.0900268554688
2021-04-30,507.1499938964844,514.1300048828125,1950500,515.0499877929688,508.3399963378906,508.3399963378906
2021-05-03,501.1199951171875,510.9700012207031,1458600,511.739990234375,503.4599914550781,503.4599914550781
2021-05-04,484.8299865722656,499.4700012207031,2528900,499.4700012207031,490.7000122070313,490.7000122070313
2021-05-05,484.44000244140625,495.69000244140625,1875300,498.6300048828125,486.69000244140625,486.69000244140625
2021-05-06,475.9200134277344,485.6700134277344,2537100,485.6700134277344,483.6099853515625,483.6099853515625
2021-05-07,485.7799987792969,496.0,1632300,499.1499938964844,488.7300109863281,488.7300109863281
2021-05-10,478.6300048828125,487.5400085449219,1970900,489.0400085449219,479.3800048828125,479.3800048828125
2021-05-11,468.5,471.0299987792969,2293700,486.9100036621094,485.19000244140625,485.19000244140625
2021-05-12,469.5700073242187,477.19000244140625,2399500,480.989990234375,472.0899963378906,472.0899963378906
2021-05-13,471.760009765625,478.010009765625,1996500,480.4599914550781,474.1600036621094,474.1600036621094
2021-05-14,478.69000244140625,481.6300048828125,1857100,488.3299865722656,486.55999755859375,486.55999755859375
