Date,Low,Open,Volume,High,Close,Adjusted Close
2021-01-04,366.1700134277344,379.739990234375,1839800,384.6199951171875,371.7000122070313,370.1407775878906
2021-01-05,367.30999755859375,370.44000244140625,1117700,374.0,368.8699951171875,367.3226013183594
2021-01-06,357.69000244140625,359.1700134277344,1537600,364.010009765625,361.0,359.4856262207031
2021-01-07,360.3299865722656,363.239990234375,1109000,370.2300109863281,368.6300048828125,367.0836791992187
2021-01-08,368.6000061035156,369.7900085449219,1259100,375.0299987792969,374.4599914550781,373.4869689941406
2021-01-11,366.3800048828125,376.1300048828125,1514900,376.760009765625,372.3399963378906,371.3724670410156
2021-01-12,362.3500061035156,371.8299865722656,1242200,372.6300048828125,365.6700134277344,364.7198181152344
2021-01-13,360.5,364.9700012207031,1019500,367.3299865722656,364.9599914550781,364.0116271972656
2021-01-14,364.9700012207031,365.2900085449219,1146200,369.6300048828125,365.510009765625,364.5602111816406
2021-01-15,363.0299987792969,364.8800048828125,1597800,373.8399963378906,371.010009765625,370.0459289550781
2021-01-19,374.3599853515625,374.8699951171875,1578400,386.3800048828125,384.9500122070313,383.9497375488281
2021-01-20,388.9800109863281,391.6700134277344,2051800,398.1199951171875,389.4599914550781,388.447998046875
2021-01-21,377.80999755859375,386.2099914550781,1736700,388.4200134277344,381.75,380.7580261230469
2021-01-22,374.6400146484375,384.3999938964844,1150600,384.3999938964844,374.8500061035156,373.8759460449219
2021-01-25,364.30999755859375,378.0400085449219,1588200,378.8399963378906,374.4299926757813,373.45703125
2021-01-26,370.2799987792969,374.0299987792969,663500,376.1400146484375,374.7999877929687,373.8260803222656
2021-01-27,359.3299865722656,368.010009765625,1928100,375.0,363.1099853515625,362.16644287109375
2021-01-28,365.7099914550781,366.3500061035156,1395100,376.6700134277344,369.9500122070313,368.98870849609375
2021-01-29,359.69000244140625,366.3599853515625,1523500,369.8900146484375,361.2300109863281,360.2913208007813
2021-02-01,364.5899963378906,365.489990234375,1260100,378.4500122070313,373.5799865722656,372.6092224121094
2021-02-02,375.5299987792969,376.3299865722656,1123400,385.4700012207031,384.1099853515625,383.11187744140625
2021-02-03,377.0,382.6799926757813,807300,383.6799926757813,380.1499938964844,379.16217041015625
2021-02-04,380.0,381.94000244140625,1522100,392.9500122070313,392.7300109863281,391.7095031738281
2021-02-05,387.7200012207031,392.5400085449219,867300,396.4700012207031,389.3800048828125,388.3681945800781
2021-02-08,386.8800048828125,393.4800109863281,898600,395.1499938964844,389.739990234375,388.7272338867187
2021-02-09,384.6400146484375,385.8500061035156,817700,392.8599853515625,391.5499877929687,390.5325317382813
2021-02-10,390.5899963378906,395.8399963378906,1150300,399.0400085449219,397.2900085449219,396.2576599121094
2021-02-11,396.5899963378906,400.0,1226900,409.2999877929687,408.8200073242187,407.7576904296875
2021-02-12,407.1199951171875,410.0,1066800,414.4700012207031,413.989990234375,412.9142456054687
2021-02-16,417.2699890136719,417.5400085449219,1378600,423.739990234375,422.260009765625,421.1627502441406
2021-02-17,412.0499877929687,419.9299926757813,1164700,420.4100036621094,415.80999755859375,414.7294921875
2021-02-18,408.4299926757813,414.3800048828125,1038700,420.0,415.3900146484375,414.31060791015625
2021-02-19,409.1600036621094,413.3500061035156,1287900,417.80999755859375,411.3500061035156,410.2810974121094
2021-02-22,401.239990234375,408.1600036621094,1179200,408.8399963378906,401.5499877929687,400.5065307617187
2021-02-23,390.239990234375,398.1199951171875,2483100,402.7999877929687,399.0899963378906,398.0529479980469
2021-02-24,382.7999877929687,388.2900085449219,3307900,415.4299926757813,413.1799926757813,412.1063537597656
2021-02-25,386.6499938964844,407.5899963378906,2148100,408.9500122070313,387.9800109863281,386.9718322753906
2021-02-26,385.0,390.4599914550781,1765300,396.6099853515625,390.1400146484375,389.1262512207031
2021-03-01,394.2200012207031,396.3299865722656,1545000,407.8599853515625,406.4100036621094,405.35394287109375
2021-03-02,398.6700134277344,406.489990234375,1198400,406.5199890136719,401.75,400.7060546875
2021-03-03,388.4599914550781,399.0799865722656,1369900,401.010009765625,388.7099914550781,387.6999206542969
2021-03-04,373.5700073242187,388.4200134277344,1930000,392.0799865722656,376.3299865722656,375.3520812988281
2021-03-05,367.7799987792969,381.9299926757813,1588200,384.0,382.2099914550781,381.216796875
2021-03-08,369.7999877929687,381.5400085449219,1652900,388.1099853515625,370.4200134277344,369.4574890136719
2021-03-09,379.7799987792969,380.8800048828125,1770700,388.69000244140625,384.5799865722656,383.5806579589844
2021-03-10,382.25,394.5700073242187,1388800,394.5700073242187,382.8200073242187,381.82525634765625
2021-03-11,390.3200073242187,390.4800109863281,1445300,401.0299987792969,399.1700134277344,398.13275146484375
2021-03-12,387.3800048828125,394.2099914550781,1305100,396.6300048828125,395.9500122070313,394.921142578125
2021-03-15,390.3800048828125,393.3699951171875,1407900,398.0,396.8399963378906,395.8088073730469
2021-03-16,392.489990234375,400.510009765625,1077300,401.8900146484375,395.4200134277344,394.3924865722656
2021-03-17,385.75,392.8500061035156,1765800,395.8299865722656,391.7200012207031,390.70208740234375
2021-03-18,373.4599914550781,384.0700073242187,1868400,385.6300048828125,373.9700012207031,372.9982299804687
2021-03-19,373.2900085449219,374.25,4423200,385.30999755859375,381.2799987792969,380.2892456054687
2021-03-22,380.0700073242187,381.80999755859375,1468800,386.05999755859375,383.0199890136719,382.0246887207031
2021-03-23,381.5299987792969,386.0299987792969,1154500,387.7999877929687,383.2000122070313,382.2042541503906
2021-03-24,376.7300109863281,384.3200073242187,1138300,386.19000244140625,377.2900085449219,376.30963134765625
